blockchain,wallet_address,is_circle_wallet,tx_hash,# of Transactions,Circle Collected Fee$,Transaction Volume$
arc_testnet,0xd6b5febeeeba0fa0ca13746f6ed380b579ce4c08,False,0xabbc704aad831705acf6895eed94da31f4c2a5cbeb9234f53e3a116ba636ee79,1,2e-06,0.141471
arc_testnet,0xc3354243d49715a4c8b54b0e85e7b5ab5c43b5ab,False,0x5122d7f32ecb324dcebf0f4a5f7e360e3e71431d00e4c814873f3455463b9581,1,3e-06,0.14787
arc_testnet,0xce9f24907c53f46d38a7061108302f5525c856a7,False,0x4a564f55c47eb20e935a675d17f43b75a3f7093415d4be5d3f9e46e0144617ea,1,1.2e-05,0.609878
arc_testnet,0x1bf71b449c010ccb4b5f1e881d820f00d1f5b275,False,0x1283e6a94137a8d1ee278e0a613eba625d9b66bf07cc3b9d00617a7d5fac3619,1,1.6e-05,0.79984
arc_testnet,0x17f5ec2f4b4fa76cf76119e33906c6ac6e470d64,False,0xbe8f6674f3156a8362451d4e1fb421b60e559979897a7a0e2e7c2ce24f6191c1,1,1.9e-05,0.969806
arc_testnet,0x50671aab8c06d105f27a91e92cdaa8804e859b31,False,0xb1a35e41160655f454aed930af2a891c8860be28d3246235f157fa79117ebcb5,1,2.6e-05,1.319736
arc_testnet,0xc7ebd67424cf13f162d54075bb0366561458814a,False,0x676cb2a0f883150303cc48cf61374f947b1e0e080a4679d0de09ca0c570620e3,1,5.8e-05,2.909418
arc_testnet,0xe531e4b8f0320269fb8dd7bf9da9349253ef2696,False,0xcc457552f80eb53be461f2e1cbe25a14d09e5b7c53c8f78be0170d58d8649fc0,1,8.8e-05,4.439112
arc_testnet,0x78ce78fc0a19bb2e02ea3f000a5262d07c42ded7,False,0x7587ef43cab6063e1b72732b320bb1fb6b3d26037137ed7307e352a324b50986,1,0.000126,6.328734
arc_testnet,0xfe268cb3ea0ae7bdc8b6b11e01e694cc1a00e507,False,0x4dab65e8759b76f945b79b64351ac5b3ed37579eb7f31d3b87c5fa6f3315739a,1,0.00015,7.528494
arc_testnet,0x5171b75af1d795352d9a6020ae67c0c440031ee2,False,0xe6ee2e214dd8db26fb5cb47977cc28901312d49d0d40fbd2da32e682f95e234a,1,0.010198,19.79604
arc_testnet,0xcc411c552890faddda8342e57dff9fdc8db182ba,False,0x7f7fd40219831c3bebf6eb3eb57e08e3dbe9de0000b7f742878e3f7cd61ed53e,1,0.0,1.789436
arc_testnet,0x66767c359db242c2159aeaef95d332f550091131,False,0x0f3e5e0f6e1fde410393aaea60121ea66eae95b3ebd3437c4bb6207dac7d677a,1,0.0,7.055317
arc_testnet,0x7954e9d2d740e4b5843c4b7fa64eee390e795f0a,False,0xa02c57a12b2e0f79ee2512de67f2bc1046012d17a49f33874746c640ce784482,1,0.0,8.642852
